input_name,description,delay,source_xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,Minecraft PC.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,Minecraft PC.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,Minecraft PC.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,Minecraft PC.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,Minecraft PC.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,Minecraft PC.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,Minecraft PC.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,Minecraft PC.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,Minecraft PC.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,Minecraft PC.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,Minecraft PC.xlsx
lip,Lower Lip Position sensor,instant,Minecraft PC.xlsx
lip_soft,Lower Lip Position sensor less push,delay,Minecraft PC.xlsx
left,Joystick Left Analog value,instant,Minecraft PC.xlsx
right,Joystick Right Analog value,instant,Minecraft PC.xlsx
up,Joystick Up Analog value,instant,Minecraft PC.xlsx
down,Joystick Down Analog value,instant,Minecraft PC.xlsx
N,Joystick Outer ring North zone,instant,Minecraft PC.xlsx
NE,Joystick Outer ring North East zone,instant,Minecraft PC.xlsx
E,Joystick Outer ring East zone,instant,Minecraft PC.xlsx
SE,Joystick Outer ring South East zone,instant,Minecraft PC.xlsx
S,Joystick Outer ring South zone,instant,Minecraft PC.xlsx
SW,Joystick Outer ring South West zone,instant,Minecraft PC.xlsx
W,Joystick Outer ring West zone,instant,Minecraft PC.xlsx
NW,Joystick Outer ring North West zone,instant,Minecraft PC.xlsx
N_inner,Joystick Inner ring North zone,delay,Minecraft PC.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Minecraft PC.xlsx
E_inner,Joystick Inner ring East zone,delay,Minecraft PC.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Minecraft PC.xlsx
S_inner,Joystick Inner ring South zone,delay,Minecraft PC.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Minecraft PC.xlsx
W_inner,Joystick Inner ring West zone,delay,Minecraft PC.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Minecraft PC.xlsx
usb_1_left,USB output report byte 5,instant,Minecraft PC.xlsx
usb_1_right,USB output report byte 6,instant,Minecraft PC.xlsx
usb_1_up,USB output report byte 7,instant,Minecraft PC.xlsx
usb_1_down,USB output report byte 8,instant,Minecraft PC.xlsx
usb_2_left,USB output report byte 1,instant,Minecraft PC.xlsx
usb_2_right,USB output report byte 2,instant,Minecraft PC.xlsx
usb_2_up,USB output report byte 3,instant,Minecraft PC.xlsx
usb_2_down,USB output report byte 4,instant,Minecraft PC.xlsx
usb_1_N,Joystick Outer ring North zone,instant,Minecraft PC.xlsx
usb_1_NE,Joystick Outer ring North East zone,instant,Minecraft PC.xlsx
usb_1_E,Joystick Outer ring East zone,instant,Minecraft PC.xlsx
usb_1_SE,Joystick Outer ring South East zone,instant,Minecraft PC.xlsx
usb_1_S,Joystick Outer ring South zone,instant,Minecraft PC.xlsx
usb_1_SW,Joystick Outer ring South West zone,instant,Minecraft PC.xlsx
usb_1_W,Joystick Outer ring West zone,instant,Minecraft PC.xlsx
usb_1_NW,Joystick Outer ring North West zone,instant,Minecraft PC.xlsx
usb_1_N_inner,Joystick Inner ring North zone,delay,Minecraft PC.xlsx
usb_1_NE_inner,Joystick Inner ring North East zone,delay,Minecraft PC.xlsx
usb_1_E_inner,Joystick Inner ring East zone,delay,Minecraft PC.xlsx
usb_1_SE_inner,Joystick Inner ring South East zone,delay,Minecraft PC.xlsx
usb_1_S_inner,Joystick Inner ring South zone,delay,Minecraft PC.xlsx
usb_1_SW_inner,Joystick Inner ring South West zone,delay,Minecraft PC.xlsx
usb_1_W_inner,Joystick Inner ring West zone,delay,Minecraft PC.xlsx
usb_1_NW_inner,Joystick Inner ring North West zone,delay,Minecraft PC.xlsx
usb_2_N,Joystick Outer ring North zone,instant,Minecraft PC.xlsx
usb_2_NE,Joystick Outer ring North East zone,instant,Minecraft PC.xlsx
usb_2_E,Joystick Outer ring East zone,instant,Minecraft PC.xlsx
usb_2_SE,Joystick Outer ring South East zone,instant,Minecraft PC.xlsx
usb_2_S,Joystick Outer ring South zone,instant,Minecraft PC.xlsx
usb_2_SW,Joystick Outer ring South West zone,instant,Minecraft PC.xlsx
usb_2_W,Joystick Outer ring West zone,instant,Minecraft PC.xlsx
usb_2_NW,Joystick Outer ring North West zone,instant,Minecraft PC.xlsx
usb_2_N_inner,Joystick Inner ring North zone,delay,Minecraft PC.xlsx
usb_2_NE_inner,Joystick Inner ring North East zone,delay,Minecraft PC.xlsx
usb_2_E_inner,Joystick Inner ring East zone,delay,Minecraft PC.xlsx
usb_2_SE_inner,Joystick Inner ring South East zone,delay,Minecraft PC.xlsx
usb_2_S_inner,Joystick Inner ring South zone,delay,Minecraft PC.xlsx
usb_2_SW_inner,Joystick Inner ring South West zone,delay,Minecraft PC.xlsx
usb_2_W_inner,Joystick Inner ring West zone,delay,Minecraft PC.xlsx
usb_2_NW_inner,Joystick Inner ring North West zone,delay,Minecraft PC.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,Minecraft PC.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,Minecraft PC.xlsx
digital_in_3,USB-A Data - to Gnd,instant,Minecraft PC.xlsx
digital_in_4,USB-A Data + to Gnd,instant,Minecraft PC.xlsx
digital_in_5,Lip Jack - Ring to Shield,instant,Minecraft PC.xlsx
digital_in_6,Lip Jack - Tip to Shield,instant,Minecraft PC.xlsx
digital_in_7,Output Jack - Ring to Shield (special order),instant,Minecraft PC.xlsx
digital_in_8,Output Jack - Tip to Shield (special order),instant,Minecraft PC.xlsx
push,Push Switch in Joystick,instant,MLB13.xlsx
center,Joystick Center position,instant,MLB13.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,MLB13.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,MLB13.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,MLB13.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,MLB13.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,MLB13.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,MLB13.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,MLB13.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,MLB13.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,MLB13.xlsx
mp_right_center_puff,Mouthpiece Hard Puff Right-Center sip/puff sensors,instant,MLB13.xlsx
mp_left_right_sip,Mouthpiece Hard Sip Left-Right sip/puff sensors,instant,MLB13.xlsx
mp_left_right_puff,Mouthpiece Hard Puff Left-Right sip/puff sensors,instant,MLB13.xlsx
mp_triple_sip,Mouthpiece Hard Sip All Three sip/puff sensors,instant,MLB13.xlsx
mp_triple_puff,Mouthpiece Hard Puff All Three sip/puff sensors,instant,MLB13.xlsx
mp_left_sip_soft,Mouthpiece Soft Sip Left sip/puff sensor,delay,MLB13.xlsx
mp_left_puff_soft,Mouthpiece Soft Puff Left sip/puff sensor,delay,MLB13.xlsx
mp_center_sip_soft,Mouthpiece Soft Sip Center sip/puff sensor,delay,MLB13.xlsx
mp_center_puff_soft,Mouthpiece Soft Puff Center sip/puff sensor,delay,MLB13.xlsx
mp_right_sip_soft,Mouthpiece Soft Sip Right sip/puff sensor,delay,MLB13.xlsx
mp_right_puff_soft,Mouthpiece Soft Puff Right sip/puff sensor,delay,MLB13.xlsx
mp_left_center_sip_soft,Mouthpiece Soft Sip Left-Center sip/puff sensors,delay,MLB13.xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,MLB13.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,MLB13.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,MLB13.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,MLB13.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,MLB13.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,MLB13.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,MLB13.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,MLB13.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,MLB13.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,MLB13.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,MLB13.xlsx
lip,Lower Lip Position sensor,instant,MLB13.xlsx
left,Joystick Left Analog value,instant,MLB13.xlsx
right,Joystick Right Analog value,instant,MLB13.xlsx
up,Joystick Up Analog value,instant,MLB13.xlsx
down,Joystick Down Analog value,instant,MLB13.xlsx
N,Joystick Outer ring North zone,instant,MLB13.xlsx
NE,Joystick Outer ring North East zone,instant,MLB13.xlsx
E,Joystick Outer ring East zone,instant,MLB13.xlsx
SE,Joystick Outer ring South East zone,instant,MLB13.xlsx
S,Joystick Outer ring South zone,instant,MLB13.xlsx
SW,Joystick Outer ring South West zone,instant,MLB13.xlsx
W,Joystick Outer ring West zone,instant,MLB13.xlsx
NW,Joystick Outer ring North West zone,instant,MLB13.xlsx
N_inner,Joystick Inner ring North zone,delay,MLB13.xlsx
NE_inner,Joystick Inner ring North East zone,delay,MLB13.xlsx
E_inner,Joystick Inner ring East zone,delay,MLB13.xlsx
SE_inner,Joystick Inner ring South East zone,delay,MLB13.xlsx
S_inner,Joystick Inner ring South zone,delay,MLB13.xlsx
SW_inner,Joystick Inner ring South West zone,delay,MLB13.xlsx
W_inner,Joystick Inner ring West zone,delay,MLB13.xlsx
NW_inner,Joystick Inner ring North West zone,delay,MLB13.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,MLB13.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,MLB13.xlsx
digital_in_3,Input Jack - Ring to Diode to Tip,instant,MLB13.xlsx
digital_in_4,Input Jack - Tip to Diode to Ring,instant,MLB13.xlsx
digital_in_5,USB-A Data - to Gnd,instant,MLB13.xlsx
digital_in_6,USB-A Data + to Gnd,instant,MLB13.xlsx
digital_in_7,USB-A Data - to Vcc,instant,MLB13.xlsx
digital_in_8,USB-A Data + to Vcc,instant,MLB13.xlsx
digital_in_9,USB-A Data + to Diode to Data -,instant,MLB13.xlsx
digital_in_10,USB-A Data - to Diode to Data +,instant,MLB13.xlsx
digital_in_11,Output Jack - Tip to Shield,instant,MLB13.xlsx
digital_in_12,Output Jack - Ring to Shield,instant,MLB13.xlsx
digital_in_13,Output Jack - Tip to Diode to Ring,instant,MLB13.xlsx
digital_in_14,Output Jack - Ring to Diode to Tip,instant,MLB13.xlsx
dpad_up,USB-A Second controller,instant,MLB13.xlsx
dpad_down,USB-A Second controller,instant,MLB13.xlsx
dpad_left,USB-A Second controller,instant,MLB13.xlsx
dpad_right,USB-A Second controller,instant,MLB13.xlsx
left_joy_left,USB-A Second controller,instant,MLB13.xlsx
left_joy_right,USB-A Second controller,instant,MLB13.xlsx
left_joy_up,USB-A Second controller,instant,MLB13.xlsx
left_joy_down,USB-A Second controller,instant,MLB13.xlsx
right_joy_left,USB-A Second controller,instant,MLB13.xlsx
right_joy_right,USB-A Second controller,instant,MLB13.xlsx
right_joy_up,USB-A Second controller,instant,MLB13.xlsx
right_joy_down,USB-A Second controller,instant,MLB13.xlsx
left_1,USB-A Second controller,instant,MLB13.xlsx
left_2,USB-A Second controller,instant,MLB13.xlsx
left_3,USB-A Second controller,instant,MLB13.xlsx
right_1,USB-A Second controller,instant,MLB13.xlsx
right_2,USB-A Second controller,instant,MLB13.xlsx
right_3,USB-A Second controller,instant,MLB13.xlsx
x,USB-A Second controller,instant,MLB13.xlsx
square,USB-A Second controller,instant,MLB13.xlsx
triangle,USB-A Second controller,instant,MLB13.xlsx
circle,USB-A Second controller,instant,MLB13.xlsx
ps3,USB-A Second controller,instant,MLB13.xlsx
select,USB-A Second controller,instant,MLB13.xlsx
start,USB-A Second controller,instant,MLB13.xlsx
push,Push Switch in Joystick,instant,Portal2 UltraStik.xlsx
center,Joystick Center position,instant,Portal2 UltraStik.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,Portal2 UltraStik.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,Portal2 UltraStik.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,Portal2 UltraStik.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,Portal2 UltraStik.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,Portal2 UltraStik.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,Portal2 UltraStik.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_right_center_puff,Mouthpiece Hard Puff Right-Center sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_left_right_sip,Mouthpiece Hard Sip Left-Right sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_left_right_puff,Mouthpiece Hard Puff Left-Right sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_triple_sip,Mouthpiece Hard Sip All Three sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_triple_puff,Mouthpiece Hard Puff All Three sip/puff sensors,instant,Portal2 UltraStik.xlsx
mp_left_sip_soft,Mouthpiece Soft Sip Left sip/puff sensor,delay,Portal2 UltraStik.xlsx
mp_left_puff_soft,Mouthpiece Soft Puff Left sip/puff sensor,delay,Portal2 UltraStik.xlsx
mp_center_sip_soft,Mouthpiece Soft Sip Center sip/puff sensor,delay,Portal2 UltraStik.xlsx
mp_center_puff_soft,Mouthpiece Soft Puff Center sip/puff sensor,delay,Portal2 UltraStik.xlsx
mp_right_sip_soft,Mouthpiece Soft Sip Right sip/puff sensor,delay,Portal2 UltraStik.xlsx
mp_right_puff_soft,Mouthpiece Soft Puff Right sip/puff sensor,delay,Portal2 UltraStik.xlsx
mp_left_center_sip_soft,Mouthpiece Soft Sip Left-Center sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,Portal2 UltraStik.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,Portal2 UltraStik.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,Portal2 UltraStik.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,Portal2 UltraStik.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,Portal2 UltraStik.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,Portal2 UltraStik.xlsx
lip,Lower Lip Position sensor,instant,Portal2 UltraStik.xlsx
left,Joystick Left Analog value,instant,Portal2 UltraStik.xlsx
right,Joystick Right Analog value,instant,Portal2 UltraStik.xlsx
up,Joystick Up Analog value,instant,Portal2 UltraStik.xlsx
down,Joystick Down Analog value,instant,Portal2 UltraStik.xlsx
N,Joystick Outer ring North zone,instant,Portal2 UltraStik.xlsx
NE,Joystick Outer ring North East zone,instant,Portal2 UltraStik.xlsx
E,Joystick Outer ring East zone,instant,Portal2 UltraStik.xlsx
SE,Joystick Outer ring South East zone,instant,Portal2 UltraStik.xlsx
S,Joystick Outer ring South zone,instant,Portal2 UltraStik.xlsx
SW,Joystick Outer ring South West zone,instant,Portal2 UltraStik.xlsx
W,Joystick Outer ring West zone,instant,Portal2 UltraStik.xlsx
NW,Joystick Outer ring North West zone,instant,Portal2 UltraStik.xlsx
N_inner,Joystick Inner ring North zone,delay,Portal2 UltraStik.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Portal2 UltraStik.xlsx
E_inner,Joystick Inner ring East zone,delay,Portal2 UltraStik.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Portal2 UltraStik.xlsx
S_inner,Joystick Inner ring South zone,delay,Portal2 UltraStik.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Portal2 UltraStik.xlsx
W_inner,Joystick Inner ring West zone,delay,Portal2 UltraStik.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Portal2 UltraStik.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,Portal2 UltraStik.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,Portal2 UltraStik.xlsx
digital_in_3,Input Jack - Ring to Diode to Tip,instant,Portal2 UltraStik.xlsx
digital_in_4,Input Jack - Tip to Diode to Ring,instant,Portal2 UltraStik.xlsx
digital_in_5,USB-A Data - to Gnd,instant,Portal2 UltraStik.xlsx
digital_in_6,USB-A Data + to Gnd,instant,Portal2 UltraStik.xlsx
digital_in_7,USB-A Data - to Vcc,instant,Portal2 UltraStik.xlsx
digital_in_8,USB-A Data + to Vcc,instant,Portal2 UltraStik.xlsx
digital_in_9,USB-A Data + to Diode to Data -,instant,Portal2 UltraStik.xlsx
digital_in_10,USB-A Data - to Diode to Data +,instant,Portal2 UltraStik.xlsx
digital_in_11,Output Jack - Tip to Shield,instant,Portal2 UltraStik.xlsx
digital_in_12,Output Jack - Ring to Shield,instant,Portal2 UltraStik.xlsx
digital_in_13,Output Jack - Tip to Diode to Ring,instant,Portal2 UltraStik.xlsx
digital_in_14,Output Jack - Ring to Diode to Tip,instant,Portal2 UltraStik.xlsx
dpad_up,USB-A Second controller,instant,Portal2 UltraStik.xlsx
dpad_down,USB-A Second controller,instant,Portal2 UltraStik.xlsx
dpad_left,USB-A Second controller,instant,Portal2 UltraStik.xlsx
dpad_right,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_joy_left,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_joy_right,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_joy_up,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_joy_down,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_joy_left,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_joy_right,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_joy_up,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_joy_down,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_1,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_2,USB-A Second controller,instant,Portal2 UltraStik.xlsx
left_3,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_1,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_2,USB-A Second controller,instant,Portal2 UltraStik.xlsx
right_3,USB-A Second controller,instant,Portal2 UltraStik.xlsx
x,USB-A Second controller,instant,Portal2 UltraStik.xlsx
square,USB-A Second controller,instant,Portal2 UltraStik.xlsx
triangle,USB-A Second controller,instant,Portal2 UltraStik.xlsx
circle,USB-A Second controller,instant,Portal2 UltraStik.xlsx
ps3,USB-A Second controller,instant,Portal2 UltraStik.xlsx
select,USB-A Second controller,instant,Portal2 UltraStik.xlsx
start,USB-A Second controller,instant,Portal2 UltraStik.xlsx
push,Push Switch in Joystick,instant,Red Dead Redemption - No fishing.xlsx
center,Joystick Center position,instant,Red Dead Redemption - No fishing.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_right_center_puff,Mouthpiece Hard Puff Right-Center sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_left_right_sip,Mouthpiece Hard Sip Left-Right sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_left_right_puff,Mouthpiece Hard Puff Left-Right sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_triple_sip,Mouthpiece Hard Sip All Three sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_triple_puff,Mouthpiece Hard Puff All Three sip/puff sensors,instant,Red Dead Redemption - No fishing.xlsx
mp_left_sip_soft,Mouthpiece Soft Sip Left sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
mp_left_puff_soft,Mouthpiece Soft Puff Left sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
mp_center_sip_soft,Mouthpiece Soft Sip Center sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
mp_center_puff_soft,Mouthpiece Soft Puff Center sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
mp_right_sip_soft,Mouthpiece Soft Sip Right sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
mp_right_puff_soft,Mouthpiece Soft Puff Right sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
mp_left_center_sip_soft,Mouthpiece Soft Sip Left-Center sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,Red Dead Redemption - No fishing.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,Red Dead Redemption - No fishing.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,Red Dead Redemption - No fishing.xlsx
lip,Lower Lip Position sensor,instant,Red Dead Redemption - No fishing.xlsx
lip_soft,Lower Lip Position sensor less push,delay,Red Dead Redemption - No fishing.xlsx
left,Joystick Left Analog value,instant,Red Dead Redemption - No fishing.xlsx
right,Joystick Right Analog value,instant,Red Dead Redemption - No fishing.xlsx
up,Joystick Up Analog value,instant,Red Dead Redemption - No fishing.xlsx
down,Joystick Down Analog value,instant,Red Dead Redemption - No fishing.xlsx
N,Joystick Outer ring North zone,instant,Red Dead Redemption - No fishing.xlsx
NE,Joystick Outer ring North East zone,instant,Red Dead Redemption - No fishing.xlsx
E,Joystick Outer ring East zone,instant,Red Dead Redemption - No fishing.xlsx
SE,Joystick Outer ring South East zone,instant,Red Dead Redemption - No fishing.xlsx
S,Joystick Outer ring South zone,instant,Red Dead Redemption - No fishing.xlsx
SW,Joystick Outer ring South West zone,instant,Red Dead Redemption - No fishing.xlsx
W,Joystick Outer ring West zone,instant,Red Dead Redemption - No fishing.xlsx
NW,Joystick Outer ring North West zone,instant,Red Dead Redemption - No fishing.xlsx
N_inner,Joystick Inner ring North zone,delay,Red Dead Redemption - No fishing.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Red Dead Redemption - No fishing.xlsx
E_inner,Joystick Inner ring East zone,delay,Red Dead Redemption - No fishing.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Red Dead Redemption - No fishing.xlsx
S_inner,Joystick Inner ring South zone,delay,Red Dead Redemption - No fishing.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Red Dead Redemption - No fishing.xlsx
W_inner,Joystick Inner ring West zone,delay,Red Dead Redemption - No fishing.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Red Dead Redemption - No fishing.xlsx
usb_1_left,USB output report byte 5,instant,Red Dead Redemption - No fishing.xlsx
usb_1_right,USB output report byte 6,instant,Red Dead Redemption - No fishing.xlsx
usb_1_up,USB output report byte 7,instant,Red Dead Redemption - No fishing.xlsx
usb_1_down,USB output report byte 8,instant,Red Dead Redemption - No fishing.xlsx
usb_2_left,USB output report byte 1,instant,Red Dead Redemption - No fishing.xlsx
usb_2_right,USB output report byte 2,instant,Red Dead Redemption - No fishing.xlsx
usb_2_up,USB output report byte 3,instant,Red Dead Redemption - No fishing.xlsx
usb_2_down,USB output report byte 4,instant,Red Dead Redemption - No fishing.xlsx
usb_1_N,Joystick Outer ring North zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_NE,Joystick Outer ring North East zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_E,Joystick Outer ring East zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_SE,Joystick Outer ring South East zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_S,Joystick Outer ring South zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_SW,Joystick Outer ring South West zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_W,Joystick Outer ring West zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_NW,Joystick Outer ring North West zone,instant,Red Dead Redemption - No fishing.xlsx
usb_1_N_inner,Joystick Inner ring North zone,delay,Red Dead Redemption - No fishing.xlsx
usb_1_NE_inner,Joystick Inner ring North East zone,delay,Red Dead Redemption - No fishing.xlsx
usb_1_E_inner,Joystick Inner ring East zone,delay,Red Dead Redemption - No fishing.xlsx
usb_1_SE_inner,Joystick Inner ring South East zone,delay,Red Dead Redemption - No fishing.xlsx
